Churn,customer_gender_is_Male,customer_is_SeniorCitizen,customer_has_Partner,customer_has_Dependents,customer_tenure,phone_has_PhoneService,phone_has_MultipleLines,internet_has_StreamingMovies,internet_has_DeviceProtection,internet_has_OnlineBackup,internet_has_OnlineSecurity,internet_has_StreamingTV,internet_has_TechSupport,internet_Service_dsl,internet_Service_fiber_optic,internet_Service_no,account_is_PaperlessBilling,account_Charges_Monthly,account_Charges_Daily,account_Charges_Total,account_Payment_bank_transfer_(automatic),account_Payment_credit_card_(automatic),account_Payment_electronic_check,account_Payment_mailed_check,account_Contract_month-to-month,account_Contract_one_year,account_Contract_two_year
0,1,1,0,0,38,1,1,1,0,0,0,1,0,0,1,0,0,94.75,3.158333333333333,3653.0,0,0,1,0,1,0,0
0,0,0,0,0,16,1,0,0,0,1,0,0,0,0,1,0,0,75.1,2.503333333333333,1212.85,1,0,0,0,1,0,0
0,1,0,0,0,67,1,0,0,0,0,0,0,0,0,0,1,0,19.95,0.6649999999999999,1311.75,1,0,0,0,0,0,1
0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,0,19.7,0.6566666666666666,406.95,0,0,0,1,0,0,1
0,0,0,1,0,64,1,0,1,1,1,1,0,1,1,0,0,1,74.35,2.478333333333333,4759.55,0,0,0,1,0,0,1
0,1,0,1,1,28,1,0,0,1,1,0,1,1,0,1,0,0,92.9,3.0966666666666667,2768.35,1,0,0,0,0,1,0
0,0,0,1,1,71,1,1,0,1,1,1,0,1,0,1,0,1,95.15,3.171666666666667,6770.85,0,1,0,0,0,1,0
0,0,0,0,0,21,1,0,1,1,1,0,1,1,0,1,0,1,104.55,3.485,2239.4,0,0,0,1,0,1,0
0,1,1,0,0,3,1,1,1,0,0,0,1,0,0,1,0,1,94.85,3.1616666666666666,335.75,0,0,1,0,1,0,0
0,1,0,1,1,31,1,1,0,1,0,1,1,0,0,1,0,0,98.05,3.268333333333333,3082.1,1,0,0,0,0,1,0
0,1,0,1,0,37,1,1,0,0,0,1,0,0,1,0,0,1,55.05,1.835,2030.75,0,0,0,1,1,0,0
0,1,0,1,1,68,1,1,1,1,1,1,1,0,0,1,0,1,110.2,3.6733333333333333,7467.5,0,0,1,0,0,0,1
0,0,0,0,0,34,1,1,0,0,0,0,1,0,0,1,0,0,85.35,2.8449999999999998,2896.6,0,0,1,0,1,0,0
1,0,0,0,0,9,0,0,1,1,0,1,1,1,1,0,0,0,58.5,1.95,539.85,0,0,0,1,1,0,0
0,0,0,1,1,28,1,1,0,0,0,0,0,0,1,0,0,0,49.9,1.6633333333333333,1410.25,0,0,0,1,1,0,0
0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,29.65,0.9883333333333333,90.05,0,0,0,1,1,0,0
0,0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,1,0,20.9,0.6966666666666667,202.3,0,1,0,0,0,0,1
1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,75.8,2.5266666666666664,160.75,0,0,1,0,1,0,0
0,1,0,0,1,17,1,0,0,0,0,0,0,0,1,0,0,0,44.6,1.4866666666666668,681.4,0,0,0,1,0,1,0
0,1,0,1,1,69,1,0,1,0,1,1,1,1,0,1,0,1,106.35,3.545,7261.75,0,1,0,0,0,0,1
0,1,0,1,0,37,1,1,0,1,0,0,1,1,0,1,0,0,94.3,3.143333333333333,3460.95,0,0,0,1,0,0,1
1,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,25.2,0.84,102.5,1,0,0,0,1,0,0
1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,90.85,3.0283333333333333,90.85,0,1,0,0,1,0,0
0,0,0,1,0,72,1,1,1,1,1,0,1,1,0,1,0,1,108.5,3.6166666666666667,8003.8,1,0,0,0,0,1,0
0,1,0,1,1,8,1,0,1,1,0,0,1,0,0,1,0,1,94.75,3.158333333333333,759.55,0,0,1,0,1,0,0
0,0,0,1,1,49,0,0,0,0,0,1,0,1,1,0,0,1,35.8,1.1933333333333331,1782.0,0,1,0,0,0,1,0
0,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1,0,19.85,0.6616666666666667,470.0,0,1,0,0,0,0,1
0,1,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,0,65.55,2.185,237.2,0,0,0,1,1,0,0
0,1,0,1,0,72,1,1,1,0,1,1,1,1,0,1,0,1,108.95,3.631666666666667,7875.0,0,1,0,0,0,0,1
0,1,0,1,0,2,1,0,1,0,1,0,0,1,1,0,0,1,64.2,2.14,143.65,0,0,0,1,1,0,0
0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,19.95,0.6649999999999999,47.7,0,0,0,1,0,1,0
0,1,0,1,1,67,1,1,1,1,1,0,1,0,0,1,0,1,105.4,3.5133333333333336,6989.45,0,0,1,0,0,1,0
1,0,0,0,0,9,1,0,0,0,1,0,1,1,1,0,0,0,66.25,2.2083333333333335,620.55,0,0,0,1,1,0,0
1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,46.0,1.5333333333333334,193.6,0,0,0,1,1,0,0
0,1,0,0,0,22,1,1,0,0,1,0,0,0,0,1,0,1,78.85,2.628333333333333,1600.25,0,0,0,1,1,0,0
0,0,0,0,0,48,1,0,0,0,1,0,0,0,0,1,0,0,75.15,2.5050000000000003,3772.65,0,0,1,0,0,1,0
0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,1,1,20.55,0.685,945.7,0,0,0,1,0,0,1
0,0,0,1,0,66,1,1,0,1,1,1,0,0,1,0,0,0,66.9,2.23,4370.25,1,0,0,0,0,0,1
0,0,0,0,1,37,1,0,0,0,0,0,0,0,0,0,1,0,20.3,0.6766666666666666,755.4,1,0,0,0,0,1,0
1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,95.1,3.17,95.1,0,0,1,0,1,0,0
1,1,1,1,1,22,0,0,1,0,0,1,0,0,1,0,0,0,40.05,1.335,880.2,0,0,0,1,1,0,0
0,0,0,1,1,56,1,0,0,1,1,1,0,0,1,0,0,1,61.3,2.0433333333333334,3346.8,0,1,0,0,0,0,1
0,0,0,0,0,72,1,1,1,1,1,1,1,1,0,1,0,1,112.75,3.7583333333333333,8192.6,0,1,0,0,0,0,1
0,1,0,0,0,10,1,0,1,0,0,0,1,1,0,1,0,1,95.1,3.17,865.1,0,1,0,0,1,0,0
0,1,0,0,0,9,1,0,0,1,0,1,1,1,1,0,0,1,69.5,2.316666666666667,653.25,0,0,0,1,1,0,0
0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,1,0,19.25,0.6416666666666667,617.65,1,0,0,0,1,0,0
1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,69.5,2.316666666666667,69.5,1,0,0,0,1,0,0
0,1,1,1,0,54,1,1,0,0,0,0,0,0,0,1,0,0,74.0,2.466666666666667,3919.15,1,0,0,0,1,0,0
1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,85.7,2.856666666666667,85.7,0,0,1,0,1,0,0
0,1,0,0,0,63,1,1,1,1,1,0,1,0,0,1,0,1,104.75,3.4916666666666667,6536.5,1,0,0,0,0,0,1
0,0,1,0,0,53,1,0,1,0,1,1,0,1,0,1,0,1,96.75,3.225,5206.55,0,0,0,1,0,1,0
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,75.7,2.5233333333333334,75.7,0,0,1,0,1,0,0
0,1,0,1,1,67,1,0,0,0,1,1,0,1,1,0,0,0,60.05,2.0016666666666665,3994.05,0,0,0,1,0,1,0
0,0,0,1,0,71,1,1,1,1,1,0,1,1,1,0,0,1,83.3,2.7766666666666664,5894.5,0,1,0,0,0,0,1
0,0,0,1,1,42,1,1,0,0,1,1,1,0,0,1,0,1,94.45,3.1483333333333334,3923.8,0,1,0,0,0,1,0
0,0,0,1,1,12,1,1,0,0,0,0,0,0,0,0,1,0,25.25,0.8416666666666667,274.7,0,1,0,0,0,0,1
0,1,1,1,0,57,1,0,0,1,1,0,1,0,0,1,0,1,90.65,3.021666666666667,5199.8,0,0,1,0,0,1,0
0,1,0,1,1,35,1,0,0,0,1,0,1,1,0,1,0,1,89.7,2.99,3165.6,0,0,1,0,0,1,0
0,1,0,0,1,33,0,0,0,0,0,1,0,1,1,0,0,0,34.05,1.135,1113.95,0,1,0,0,0,1,0
0,1,0,1,1,62,1,1,0,0,0,0,0,0,0,0,1,0,24.8,0.8266666666666667,1476.25,1,0,0,0,0,1,0
0,1,0,0,0,25,1,0,0,0,0,1,0,0,0,1,0,0,74.3,2.4766666666666666,1952.25,1,0,0,0,1,0,0
0,0,0,1,0,26,1,0,1,0,0,0,0,1,0,1,0,0,85.9,2.8633333333333337,2196.45,0,1,0,0,1,0,0
1,0,0,0,1,39,0,0,0,1,0,0,0,0,1,0,0,0,30.1,1.0033333333333334,1131.3,0,1,0,0,1,0,0
0,0,0,0,0,34,1,0,1,0,1,1,0,0,1,0,0,0,64.35,2.145,2053.05,0,0,1,0,0,1,0
0,0,0,1,1,49,1,0,1,1,1,1,1,1,1,0,0,1,87.2,2.9066666666666667,4345.0,0,0,0,1,0,1,0
1,1,0,0,0,19,0,0,0,1,0,0,1,0,1,0,0,1,39.65,1.3216666666666665,733.35,0,0,1,0,1,0,0
0,1,0,0,0,17,1,0,0,0,1,1,0,0,1,0,0,1,55.5,1.85,934.15,0,1,0,0,1,0,0
0,1,0,0,0,53,1,0,0,0,1,0,0,1,0,1,0,1,80.6,2.6866666666666665,4348.1,0,0,0,1,1,0,0
0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,48.75,1.625,48.75,0,0,0,1,1,0,0
0,1,0,1,0,70,1,0,1,0,1,1,0,1,1,0,0,0,67.95,2.265,4664.15,0,0,0,1,0,0,1
1,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,1,55.05,1.835,102.75,0,1,0,0,1,0,0
0,1,0,0,0,28,1,0,1,1,0,0,0,1,0,1,0,0,91.0,3.033333333333333,2626.15,0,0,1,0,1,0,0
0,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1,0,20.3,0.6766666666666666,595.05,0,0,0,1,0,1,0
0,1,0,1,1,72,1,1,1,1,0,0,0,0,0,1,0,1,90.8,3.0266666666666664,6511.8,0,1,0,0,0,0,1
0,0,0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,1,24.7,0.8233333333333334,149.05,0,0,1,0,1,0,0
0,0,1,1,0,31,1,1,1,0,0,0,0,0,0,1,0,1,84.85,2.828333333333333,2633.4,0,0,1,0,1,0,0
1,0,0,1,0,33,1,1,1,1,1,0,1,0,0,1,0,1,104.4,3.48,3409.6,0,0,1,0,1,0,0
0,1,0,1,1,68,1,1,0,0,0,0,0,0,0,0,1,1,24.0,0.8,1664.3,1,0,0,0,0,0,1
0,1,0,0,0,32,1,0,1,0,0,0,1,0,0,1,0,0,91.05,3.0349999999999997,2871.5,0,0,1,0,1,0,0
0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,19.0,0.6333333333333333,78.9,0,0,0,1,1,0,0
0,1,0,0,0,64,1,0,1,0,1,1,1,0,0,1,0,1,100.3,3.3433333333333333,6603.8,0,1,0,0,0,1,0
0,1,0,0,0,26,1,0,0,0,1,0,1,0,0,1,0,1,85.75,2.8583333333333334,2146.5,0,0,1,0,1,0,0
0,1,1,1,0,71,0,0,0,1,1,1,0,1,1,0,0,0,46.35,1.5450000000000002,3353.4,0,1,0,0,0,0,1
1,1,0,0,0,13,1,0,1,0,0,0,0,0,0,1,0,1,80.85,2.695,1008.7,0,0,1,0,1,0,0
0,0,0,0,0,41,1,0,1,0,1,0,1,1,0,1,0,1,98.8,3.2933333333333334,3959.15,1,0,0,0,0,0,1
1,1,0,0,0,8,1,1,1,0,0,0,0,0,0,1,0,1,86.55,2.885,649.65,0,0,1,0,1,0,0
0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,1,1,19.85,0.6616666666666667,810.45,0,0,0,1,0,0,1
0,0,0,0,0,47,1,0,1,1,0,0,1,1,1,0,0,0,74.45,2.481666666666667,3510.3,0,0,0,1,0,0,1
0,0,0,1,0,29,1,1,0,0,0,0,0,0,0,1,0,1,74.95,2.4983333333333335,2149.05,0,0,1,0,1,0,0
1,1,1,0,0,8,0,0,0,1,0,0,0,0,1,0,0,1,29.4,0.98,221.9,0,0,1,0,1,0,0
1,0,0,0,0,57,1,1,1,1,1,1,1,0,0,1,0,1,112.95,3.765,6465.0,1,0,0,0,0,0,1
0,0,0,0,0,42,1,0,0,1,1,1,0,0,1,0,0,0,59.65,1.9883333333333333,2536.55,1,0,0,0,1,0,0
0,0,0,0,0,57,1,1,0,0,1,1,0,1,0,1,0,1,87.55,2.9183333333333334,4884.85,1,0,0,0,1,0,0
1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,74.7,2.49,74.7,0,0,1,0,1,0,0
0,1,0,1,1,45,1,0,0,0,0,0,0,0,0,0,1,0,20.35,0.6783333333333333,929.2,0,0,0,1,0,0,1
0,1,0,0,0,54,1,1,0,0,1,0,0,0,0,1,0,1,79.85,2.6616666666666666,4308.25,1,0,0,0,1,0,0
1,1,1,1,0,33,1,1,1,0,0,0,1,0,0,1,0,1,94.5,3.15,3105.55,0,0,1,0,1,0,0
0,0,0,1,0,52,0,0,0,1,0,1,0,0,1,0,0,0,35.45,1.1816666666666669,1958.95,0,0,0,1,0,1,0
0,1,0,1,1,71,1,1,1,1,1,1,1,1,1,0,0,0,90.35,3.0116666666666663,6325.25,0,0,1,0,0,0,1
0,0,1,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,90.15,3.0050000000000003,6716.45,1,0,0,0,0,0,1
0,1,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,90.25,3.0083333333333333,6369.45,0,1,0,0,0,0,1
0,0,0,1,1,40,1,1,0,0,0,0,0,0,0,0,1,1,24.8,0.8266666666666667,1024.7,0,0,0,1,0,0,1
0,0,0,1,1,64,0,0,1,0,1,0,1,1,1,0,0,1,54.6,1.82,3423.5,0,0,1,0,0,0,1
0,0,0,1,1,26,1,0,0,0,0,0,0,0,0,0,1,1,20.25,0.675,493.95,0,1,0,0,1,0,0
1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,24.45,0.815,86.6,0,0,1,0,1,0,0
0,1,0,1,1,52,1,0,0,0,0,0,0,0,0,0,1,1,20.85,0.6950000000000001,1071.6,0,1,0,0,0,1,0
0,0,1,1,0,62,1,1,0,1,1,0,1,0,0,1,0,1,97.95,3.265,5936.55,0,1,0,0,0,1,0
0,1,0,1,1,42,1,0,1,1,0,0,1,1,1,0,0,0,73.15,2.4383333333333335,3088.25,0,0,1,0,0,1,0
0,1,1,0,0,11,1,0,1,0,0,0,0,0,0,1,0,1,79.15,2.6383333333333336,827.7,0,1,0,0,1,0,0
1,1,0,1,1,68,1,1,1,1,1,1,1,1,0,1,0,1,113.15,3.771666666666667,7856.0,0,0,1,0,0,0,1
0,0,0,1,1,41,1,1,0,0,1,1,1,0,0,1,0,1,94.3,3.143333333333333,3893.6,1,0,0,0,1,0,0
0,1,0,1,1,72,0,0,1,1,1,1,1,1,1,0,0,1,64.8,2.1599999999999997,4719.75,0,1,0,0,0,0,1
1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,80.85,2.695,80.85,0,0,0,1,1,0,0
1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,69.6,2.32,131.65,0,0,1,0,1,0,0
1,0,1,0,0,2,1,1,0,0,0,0,1,0,0,1,0,1,85.55,2.8516666666666666,187.45,0,0,1,0,1,0,0
0,0,0,0,0,49,1,0,1,1,0,0,1,1,0,1,0,0,100.65,3.355,4917.75,0,1,0,0,0,0,1
1,1,1,0,0,36,1,1,0,0,0,1,1,0,0,1,0,1,90.85,3.0283333333333333,3186.7,0,0,1,0,1,0,0
0,0,0,1,0,56,1,0,1,1,1,1,1,0,0,1,0,1,105.6,3.52,6068.65,0,1,0,0,0,1,0
0,1,0,1,0,72,1,1,1,1,1,0,1,0,0,1,0,1,104.8,3.493333333333333,7470.1,1,0,0,0,0,0,1
1,1,1,1,1,71,1,1,1,0,1,1,1,0,0,1,0,1,105.1,3.503333333333333,7548.1,0,1,0,0,1,0,0
0,1,1,0,0,11,1,0,1,0,0,0,0,0,0,1,0,1,78.5,2.6166666666666667,874.2,0,0,1,0,1,0,0
1,0,1,1,0,11,1,1,1,1,0,0,1,1,0,1,0,1,104.05,3.4683333333333333,1133.65,1,0,0,0,1,0,0
1,1,0,1,1,51,0,0,1,1,1,1,1,0,1,0,0,0,59.3,1.9766666666666666,3014.65,0,0,1,0,0,1,0
0,0,0,1,1,29,1,0,1,0,0,0,1,0,0,1,0,1,87.8,2.9266666666666667,2621.75,0,1,0,0,1,0,0
0,1,0,1,0,53,1,1,1,0,1,0,0,1,0,1,0,0,97.75,3.2583333333333333,5043.2,1,0,0,0,0,1,0
1,1,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,1,49.4,1.6466666666666667,184.4,0,0,1,0,1,0,0
0,1,0,1,1,46,1,0,0,0,0,0,0,0,0,0,1,1,20.1,0.67,936.85,0,0,0,1,0,0,1
0,0,0,1,0,72,1,1,0,0,0,0,0,0,0,0,1,0,24.55,0.8183333333333334,1750.7,0,0,1,0,0,0,1
0,0,0,1,0,63,1,0,0,1,0,1,0,0,0,1,0,1,81.15,2.705,5224.5,0,1,0,0,0,1,0
0,0,1,0,0,60,1,1,1,0,0,1,1,0,0,1,0,1,101.4,3.3800000000000003,6176.6,1,0,0,0,0,1,0
1,0,0,1,1,10,1,1,1,0,0,1,1,0,0,1,0,1,100.25,3.341666666666667,1064.65,0,0,1,0,1,0,0
1,1,0,0,0,3,1,1,1,1,0,0,1,0,0,1,0,1,101.55,3.385,298.35,1,0,0,0,1,0,0
1,1,0,0,0,32,1,1,0,0,1,0,0,0,0,1,0,1,80.35,2.6783333333333332,2596.15,1,0,0,0,1,0,0
0,1,0,0,0,35,1,1,0,1,0,0,1,1,0,1,0,0,95.5,3.183333333333333,3418.2,0,0,1,0,1,0,0
0,1,1,1,0,72,1,1,1,1,1,0,1,1,0,1,0,1,111.65,3.7216666666666667,8022.85,1,0,0,0,0,0,1
0,1,0,1,1,48,1,0,0,1,1,0,0,0,1,0,0,1,55.8,1.8599999999999999,2651.2,0,1,0,0,0,1,0
1,0,1,1,0,32,1,1,0,0,0,0,1,0,0,1,0,1,85.95,2.865,2628.6,0,1,0,0,1,0,0
0,0,0,1,1,53,0,0,1,1,1,1,0,0,1,0,0,1,48.7,1.6233333333333335,2495.2,1,0,0,0,1,0,0
0,0,0,0,0,7,1,0,1,1,0,0,0,1,1,0,0,0,62.8,2.0933333333333333,418.3,1,0,0,0,1,0,0
0,1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,0,19.95,0.6649999999999999,907.05,0,0,1,0,0,0,1
0,1,0,0,0,12,0,0,0,0,1,1,1,1,1,0,0,1,50.95,1.6983333333333335,605.75,1,0,0,0,1,0,0
0,0,0,1,1,64,1,1,1,1,1,0,0,0,0,1,0,1,92.85,3.0949999999999998,5980.75,0,0,1,0,0,1,0
0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,1,0,19.65,0.6549999999999999,270.6,0,0,0,1,0,1,0
0,0,0,0,0,41,1,1,1,1,0,0,1,0,0,1,0,0,98.05,3.268333333333333,3990.6,1,0,0,0,1,0,0
0,1,0,0,0,51,1,1,0,0,0,0,0,0,0,0,1,1,24.6,0.8200000000000001,1266.4,1,0,0,0,0,1,0
0,1,1,1,1,28,1,1,0,0,0,0,0,0,1,0,0,1,51.0,1.7,1381.8,0,0,1,0,0,1,0
0,0,0,0,0,66,0,0,1,1,0,1,1,1,1,0,0,1,61.35,2.045,4193.4,1,0,0,0,0,0,1
1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,1,87.15,2.9050000000000002,183.75,1,0,0,0,1,0,0
0,1,0,1,1,43,1,0,1,1,0,1,1,1,1,0,0,1,79.15,2.6383333333333336,3566.6,0,1,0,0,0,0,1
0,0,0,1,1,58,1,1,0,1,0,1,1,1,1,0,0,0,75.8,2.5266666666666664,4415.75,0,0,0,1,0,0,1
0,1,0,1,1,66,1,1,1,1,1,0,1,0,1,0,0,0,79.85,2.6616666666666666,5234.95,1,0,0,0,0,0,1
0,0,0,1,1,71,1,1,1,1,1,1,1,1,0,1,0,0,114.6,3.82,8100.25,1,0,0,0,0,0,1
0,1,0,1,1,31,1,1,0,0,0,0,0,0,0,0,1,0,25.75,0.8583333333333333,755.6,0,0,0,1,0,0,1
0,1,0,1,0,71,1,0,0,0,0,0,0,0,0,0,1,0,20.85,0.6950000000000001,1539.75,0,0,1,0,0,1,0
0,1,0,1,0,31,1,1,0,0,1,1,0,1,0,1,0,1,90.55,3.018333333333333,2929.75,0,1,0,0,1,0,0
0,1,0,1,0,48,1,1,0,1,1,1,1,0,0,1,0,1,96.9,3.23,4473.45,1,0,0,0,0,0,1
0,1,1,1,0,72,1,1,1,1,0,0,1,0,1,0,0,1,73.45,2.4483333333333333,5329.0,0,1,0,0,0,0,1
0,1,1,1,0,72,1,1,0,1,1,0,1,1,1,0,0,0,77.35,2.578333333333333,5396.25,0,1,0,0,0,0,1
0,1,1,1,0,54,1,1,1,1,0,0,1,0,0,1,0,1,99.05,3.3016666666666667,5295.7,0,1,0,0,1,0,0
0,1,1,0,0,72,1,1,0,0,0,0,0,0,0,0,1,1,25.1,0.8366666666666667,1789.9,0,1,0,0,0,0,1
0,0,0,1,0,60,1,1,1,0,1,1,0,0,0,1,0,1,94.1,3.1366666666666663,5475.9,0,1,0,0,1,0,0
0,0,1,1,1,65,1,1,1,1,1,0,1,0,0,1,0,1,107.45,3.5816666666666666,7047.5,0,0,1,0,0,1,0
0,1,0,1,1,34,0,0,0,1,0,0,1,1,1,0,0,1,44.85,1.495,1442.6,0,0,1,0,1,0,0
0,1,0,0,1,37,1,0,0,0,1,1,0,1,1,0,0,0,61.45,2.0483333333333333,2302.35,0,1,0,0,0,0,1
0,1,0,0,0,4,1,1,0,0,0,1,1,0,0,1,0,0,90.65,3.021666666666667,367.95,0,0,1,0,1,0,0
0,1,0,1,1,62,1,1,1,0,1,1,1,0,0,1,0,1,105.5,3.5166666666666666,6487.2,0,0,1,0,1,0,0
0,0,0,0,0,52,1,1,0,0,1,0,0,0,0,1,0,1,80.2,2.6733333333333333,4297.6,0,0,0,1,0,1,0
0,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,1,0,20.25,0.675,158.35,0,0,0,1,1,0,0
0,0,0,1,1,69,1,0,0,0,0,0,0,0,0,0,1,0,19.4,0.6466666666666666,1346.2,0,0,0,1,0,0,1
0,1,0,0,0,12,1,1,0,1,0,0,1,0,0,1,0,1,89.55,2.985,1021.75,0,0,1,0,1,0,0
0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,25.05,0.8350000000000001,125.5,0,0,0,1,1,0,0
1,1,0,0,0,2,1,0,1,1,0,0,1,0,0,1,0,0,94.95,3.165,178.1,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,24.2,0.8066666666666666,24.2,0,0,0,1,1,0,0
0,0,0,0,0,28,1,0,0,0,1,1,0,0,1,0,0,0,56.05,1.8683333333333332,1522.65,0,0,1,0,1,0,0
0,0,0,0,0,3,1,1,0,0,0,0,1,1,1,0,0,0,64.6,2.1533333333333333,174.2,0,0,1,0,1,0,0
0,1,0,0,0,58,1,1,0,0,0,0,0,0,0,0,1,1,24.45,0.815,1513.6,0,1,0,0,0,0,1
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.2,0.6733333333333333,20.2,0,0,0,1,1,0,0
1,1,1,0,0,9,1,1,1,0,0,0,0,0,0,1,0,1,84.4,2.8133333333333335,732.5,0,1,0,0,1,0,0
0,0,0,1,0,71,1,1,1,1,1,0,1,0,0,1,0,1,105.15,3.5050000000000003,7555.0,1,0,0,0,0,0,1
0,1,0,1,1,72,0,0,1,1,1,1,1,1,1,0,0,1,65.65,2.1883333333333335,4664.5,1,0,0,0,0,0,1
1,1,0,0,0,13,1,0,0,1,1,0,0,0,0,1,0,1,79.8,2.6599999999999997,973.45,0,0,1,0,1,0,0
1,1,0,1,0,51,1,1,1,0,0,0,1,0,0,1,0,1,94.65,3.1550000000000002,4812.75,0,0,1,0,1,0,0
0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,45.85,1.5283333333333333,105.6,0,0,0,1,1,0,0
1,1,0,0,0,20,1,1,0,1,0,0,1,0,0,1,0,1,88.7,2.9566666666666666,1761.45,0,0,1,0,1,0,0
0,0,0,1,0,18,1,0,0,0,0,0,0,1,1,0,0,1,50.3,1.6766666666666665,908.75,0,0,0,1,1,0,0
0,1,0,0,0,37,1,1,1,0,1,0,1,1,0,1,0,1,104.5,3.4833333333333334,3778.0,0,1,0,0,0,1,0
0,0,1,0,0,50,1,1,0,0,1,1,0,0,0,1,0,1,83.4,2.7800000000000002,4113.7,0,0,1,0,1,0,0
0,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,1,0,20.75,0.6916666666666667,452.2,0,0,0,1,1,0,0
1,1,1,1,0,36,1,1,1,0,0,0,0,0,0,1,0,1,85.25,2.841666666666667,3132.75,0,1,0,0,1,0,0
0,1,0,1,1,69,1,1,1,1,1,1,1,1,0,1,0,1,114.35,3.8116666666666665,7665.8,1,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,70.6,2.353333333333333,70.6,0,0,1,0,1,0,0
0,1,0,1,1,72,1,1,1,1,1,0,1,0,0,1,0,1,104.45,3.481666666666667,7459.0,0,1,0,0,0,1,0
0,0,0,1,1,71,1,1,1,1,1,1,1,1,1,0,0,0,91.05,3.0349999999999997,6293.75,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,35.75,1.1916666666666667,35.75,0,0,1,0,1,0,0
1,0,0,0,0,5,1,1,1,0,0,0,1,0,0,1,0,1,93.9,3.1300000000000003,486.85,0,0,0,1,1,0,0
1,1,0,0,0,34,1,1,1,1,1,0,1,0,0,1,0,1,106.35,3.545,3549.25,0,0,1,0,1,0,0
0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1,0,20.05,0.6683333333333333,678.2,0,0,0,1,0,1,0
0,1,0,0,0,22,1,1,1,0,0,0,1,0,0,1,0,1,95.1,3.17,2162.6,0,0,1,0,1,0,0
0,1,0,0,0,45,1,0,0,0,0,1,0,0,1,0,0,1,50.9,1.6966666666666665,2298.55,1,0,0,0,1,0,0
1,0,1,1,0,8,1,1,1,0,0,0,0,0,0,1,0,1,84.0,2.8,613.4,0,0,1,0,1,0,0
0,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,1,0,19.8,0.66,272.95,0,0,0,1,1,0,0
1,1,1,1,0,52,1,1,1,1,0,1,1,0,0,1,0,1,104.2,3.4733333333333336,5568.35,0,0,1,0,1,0,0
0,0,1,1,0,66,0,0,0,1,1,0,1,0,1,0,0,0,45.55,1.5183333333333333,3027.25,1,0,0,0,0,1,0
0,0,1,0,0,66,1,1,0,0,1,1,0,1,1,0,0,1,63.85,2.1283333333333334,4174.35,0,1,0,0,0,1,0
1,1,1,1,0,32,1,0,1,0,0,0,0,0,0,1,0,1,80.3,2.6766666666666667,2483.05,0,1,0,0,1,0,0
0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,1,45.05,1.5016666666666665,523.1,0,0,1,0,1,0,0
